% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.590000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.506600110e+04 +5.506600110e+04 +5.510190110e+04 +5.510190110e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +4.432384224e+04 +4.432384224e+04 +4.435974224e+04 +4.435974224e+04 +1.8787e+00 +2.2065e+00 +1.2183e+00 +7.5199e-01 -3.5405e-01
18 0 +1.743200192e+04 +1.743200192e+04 +1.746790192e+04 +1.746790192e+04 -1.6230e+00 +8.7658e+00 +9.7464e-02 +3.1244e+00 -1.3485e-02
24 0 +1.336675560e+04 +1.336675560e+04 +1.340265560e+04 +1.340265560e+04 +5.0040e-02 +5.0813e+00 +1.5697e+00 +1.8290e+00 -3.2285e-01
28 0 +1.282322275e+04 +1.282322275e+04 +1.285912275e+04 +1.285912275e+04 -1.3190e+00 +1.0911e+01 -8.2251e-01 +1.6943e+00 +1.9921e-01
31 0 +1.052510207e+04 +1.052510207e+04 +1.056100207e+04 +1.056100207e+04 -3.8500e+00 +8.9306e+00 -1.0555e+00 +8.1729e-01 -4.5539e-01
35 0 +1.009325518e+04 +1.009325518e+04 +1.012915518e+04 +1.012915518e+04 -3.0578e+00 +1.0114e+01 -2.5603e-01 +4.3093e-01 -3.3772e-01
36 0 +2.145200188e+02 +2.145200188e+02 +2.504200188e+02 +2.504200188e+02 -4.2042e+00 +1.0831e+01 -3.3642e+00 -8.8234e-01 -1.2629e+00
109 0 +2.109488141e+02 +2.109488141e+02 +2.468488141e+02 +2.468488141e+02 -4.8788e+00 +1.0967e+01 +7.0086e-01 +2.1010e+00 -2.3656e+00
117 0 +9.520972117e+01 +9.520972117e+01 +1.311097212e+02 +1.311097212e+02 -2.1980e+00 +7.3526e+00 -1.2619e-01 +1.4125e+00 -1.6887e+00
