% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.078000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.021155843e+01 +8.021155843e+01 +1.209915584e+02 +1.209915584e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +7.808074809e+01 +7.808074809e+01 +1.188607481e+02 +1.188607481e+02 +3.4463e-01 +4.4331e-02 +4.7357e-01 -7.4210e-02 -5.7327e-01 -1.1809e-01 -6.3713e-04 -7.0242e-01 -6.7680e-01 +1.5640e-02 +2.7198e+00 -1.6045e-02 +3.8724e-02 +1.8063e+00 -8.8712e-01 +2.3445e-01 -5.8669e-01 +6.8531e-02 +2.3805e-01 -4.9091e-01
11 0 +7.315280394e+01 +7.315280394e+01 +1.139328039e+02 +1.139328039e+02 +6.5930e-01 -1.4992e-01 +1.7582e+00 +6.6683e-02 -5.9869e-02 -4.7355e-02 +9.3634e-02 +1.9777e+00 +2.4398e+00 +5.6448e-03 +1.6129e+00 -7.6206e-01 +3.7126e-01 -5.8041e-01 +1.8631e-01 -7.7858e-02 +8.1107e-01 +1.8851e+00 -9.5887e-02 +3.3536e-01
23 0 +6.891164304e+01 +6.891164304e+01 +1.096916430e+02 +1.096916430e+02 +6.4749e-01 -4.1964e-02 +2.6291e+00 -2.3059e-01 +1.6574e-01 +1.5995e-01 +5.4914e-01 -1.1064e+00 +3.4165e-01 +2.4536e-02 +1.4907e+00 -9.9523e-01 +1.4085e+00 +3.1001e+00 -1.2123e+00 -1.6046e-01 +7.1507e-01 +1.0790e+00 -3.9933e-01 -1.0153e+00
33 0 +6.381203574e+01 +6.381203574e+01 +1.045920357e+02 +1.045920357e+02 +1.5210e-02 -9.4702e-02 +3.6860e+00 -4.5329e-02 -7.2022e-01 +3.9104e-01 -2.9742e-01 -1.6786e+00 +1.3347e+00 +1.1768e-02 +3.1375e+00 -2.5249e+00 +6.5217e-01 +4.7786e-01 -4.4244e-01 +1.0222e+00 +5.2977e-01 +1.3318e+00 -5.0520e-01 +1.8903e-02
37 0 +5.729722318e+01 +5.729722318e+01 +9.807722318e+01 +9.807722318e+01 -5.3015e-01 -3.3593e-02 +1.3476e+00 -2.2719e-01 -1.7065e-01 +9.8910e-02 -2.4145e-01 -1.4736e+00 +1.6437e+00 +1.5003e-03 +3.2124e+00 -3.0011e+00 +1.0660e+00 +2.4412e+00 -8.9604e-02 +3.4978e-01 +2.4923e-01 +2.0606e+00 -1.3084e-01 -1.0510e+00
53 0 +5.344476750e+01 +5.344476750e+01 +9.422476750e+01 +9.422476750e+01 -4.5758e-01 +1.3766e-02 +1.4386e+00 -2.9767e-01 +2.3052e-01 +6.1000e-01 +1.1787e-01 -1.0714e+00 +5.9254e-01 -1.2010e-02 +2.5195e+00 -3.6001e+00 +8.8190e-01 +1.7433e+00 -1.0098e+00 +6.5317e-01 +5.6159e-01 +2.0916e+00 -3.4257e-01 -3.3501e-01
62 0 +3.397153783e+01 +3.397153783e+01 +7.475153783e+01 +7.475153783e+01 -1.0780e+00 +1.6136e-01 +2.0138e+00 -3.2966e-01 -2.6846e-01 +6.7423e-02 -2.2105e-01 -1.3825e+00 +7.6560e-01 -2.3507e-02 +2.9070e+00 -4.4448e+00 +1.1830e+00 +2.8482e+00 -1.0584e+00 +8.0205e-01 +1.1773e+00 +2.5923e+00 -6.3867e-01 -1.2316e+00
109 0 +3.053498054e+01 +3.053498054e+01 +7.131498054e+01 +7.131498054e+01 +2.4531e-01 -2.0642e-01 +2.6509e+00 -2.3807e-01 -9.1533e-01 +4.9563e-01 -2.3531e-01 -9.8926e-01 +5.9564e-01 -3.2016e-02 +3.2009e+00 -3.9790e+00 +7.8514e-01 +2.8937e+00 -6.0911e-01 -3.6833e-01 +2.9252e+00 +1.0901e+00 -1.3516e-01 +1.1950e-01
122 0 +2.967206047e+01 +2.967206047e+01 +7.045206047e+01 +7.045206047e+01 -1.0951e-01 -1.9914e-01 +3.7852e+00 -2.5472e-01 -9.5888e-01 +5.9931e-01 -1.1400e-01 -1.0977e+00 +8.7654e-01 -2.2318e-02 +3.4999e+00 -4.1046e+00 +3.3068e-01 +3.1741e+00 -4.4364e-01 -4.1339e-01 +2.5970e+00 +5.9452e-01 -2.3150e-01 -2.4119e-01
