% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.465000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.592654473e+03 +6.592654473e+03 +6.046154473e+03 +6.046154473e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +6.577024279e+03 +6.577024279e+03 +6.030524279e+03 +6.030524279e+03 -5.4281e-01 -1.1278e-01 +3.0272e-01 -2.5457e-04 -2.1846e-02
10 0 +6.103880749e+03 +6.103880749e+03 +5.557380749e+03 +5.557380749e+03 +1.5251e+00 +2.2616e-01 +1.1175e-01 +8.2759e-01 +8.5370e-01
12 0 +1.661179345e+03 +1.661179345e+03 +1.114679345e+03 +1.114679345e+03 +1.0087e+00 +1.6206e-01 -5.2689e-01 -5.9511e-02 +1.2836e+00
14 0 +1.353332393e+03 +1.353332393e+03 +8.068323933e+02 +8.068323933e+02 -5.4233e-01 +9.9461e-02 -3.3613e-01 -4.5120e-02 +1.9368e+00
31 0 +7.286115436e+02 +7.286115436e+02 +1.821115436e+02 +1.821115436e+02 -4.0793e-01 +5.7928e-01 +9.2679e-02 -1.2160e+00 +4.4577e-01
35 0 +5.088050519e+00 +5.088050519e+00 -5.414119495e+02 -5.414119495e+02 +2.5074e-01 +8.7831e-01 +8.1432e-02 -1.5648e+00 +1.1645e+00
53 0 +4.889161853e+00 +4.889161853e+00 -5.416108381e+02 -5.416108381e+02 +2.2124e+00 +2.1162e+00 +2.2409e-02 -1.2719e+00 +1.6196e+00
63 0 +3.378349574e+00 +3.378349574e+00 -5.431216504e+02 -5.431216504e+02 +1.3809e+00 +2.1234e+00 +2.1462e-01 -1.1713e+00 +1.7023e+00
64 0 +3.257077746e+00 +3.257077746e+00 -5.432429223e+02 -5.432429223e+02 -5.2149e-01 +2.5712e+00 -8.9217e-03 -2.0348e+00 +1.7040e+00
72 0 +2.405154256e+00 +2.405154256e+00 -5.440948457e+02 -5.440948457e+02 -3.0925e-01 +2.4720e+00 +8.1587e-02 -1.4760e+00 +1.0735e+00
109 0 +2.273519264e+00 +2.273519264e+00 -5.442264807e+02 -5.442264807e+02 +2.6433e-01 +2.8259e+00 -7.3345e-03 -1.1244e+00 +1.1867e+00
113 0 +1.830162718e+00 +1.830162718e+00 -5.446698373e+02 -5.446698373e+02 +4.8720e-02 +2.7466e+00 -1.1200e-01 -1.1085e+00 +1.1893e+00
700 0 +1.815496451e+00 +1.815496451e+00 -5.446845035e+02 -5.446845035e+02 -2.4445e-02 +2.5691e+00 -3.3869e-02 -1.1015e+00 +2.0217e+00
816 0 +1.767017601e+00 +1.767017601e+00 -5.447329824e+02 -5.447329824e+02 -2.6748e-01 +2.6002e+00 -5.5970e-02 -1.1501e+00 +2.0194e+00
875 0 +1.643449729e+00 +1.643449729e+00 -5.448565503e+02 -5.448565503e+02 -6.6577e-01 +2.4840e+00 -5.6436e-02 -1.1512e+00 +2.3340e+00
894 0 +1.354848759e+00 +1.354848759e+00 -5.451451512e+02 -5.451451512e+02 -3.7027e-01 +2.5097e+00 -2.7528e-02 -1.1366e+00 +2.3792e+00
928 0 +1.267262297e+00 +1.267262297e+00 -5.452327377e+02 -5.452327377e+02 -3.0014e-01 +2.5484e+00 -1.0754e-02 -1.1336e+00 +2.3375e+00
935 0 +1.257882571e+00 +1.257882571e+00 -5.452421174e+02 -5.452421174e+02 -3.0571e-01 +2.5791e+00 -9.9964e-03 -1.1229e+00 +2.3496e+00
977 0 +1.226093845e+00 +1.226093845e+00 -5.452739062e+02 -5.452739062e+02 -3.6276e-01 +2.5449e+00 -4.3006e-02 -1.1383e+00 +2.3436e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.592654473e+03 +6.592654473e+03 +7.592654473e+03 +7.592654473e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +5.580750482e+03 +5.580750482e+03 +6.580750482e+03 +6.580750482e+03 +1.5549e-02 -5.6317e-01 +1.0722e+00 -1.1062e+00 +4.8126e-02
7 0 +1.718858466e+03 +1.718858466e+03 +2.718858466e+03 +2.718858466e+03 -4.2947e-03 -2.1794e+00 -8.8025e-01 -1.7360e+00 -4.2244e-01
12 0 +1.100238323e+03 +1.100238323e+03 +2.100238323e+03 +2.100238323e+03 -4.7796e-02 +9.9630e-01 +7.8763e-01 -4.3793e-01 -8.3337e-01
15 0 +5.969632865e+02 +5.969632865e+02 +1.596963286e+03 +1.596963286e+03 -3.4102e-02 -5.2183e-01 -1.2845e+00 -1.2244e+00 -4.8443e-01
16 0 +3.726595067e+02 +3.726595067e+02 +1.372659507e+03 +1.372659507e+03 -5.9657e-02 +2.6034e+00 +1.1487e+00 -2.6207e+00 -7.9601e-01
85 0 +4.776083380e+00 +4.776083380e+00 +1.004776083e+03 +1.004776083e+03 +5.4575e-02 +2.9685e+00 -1.4465e+00 -1.6984e+00 -2.2203e+00
98 0 +4.472574681e+00 +4.472574681e+00 +1.004472575e+03 +1.004472575e+03 +1.0418e-02 +2.4544e+00 -2.4211e-01 -7.5507e-01 -2.4994e+00
104 0 +3.076696038e+00 +3.076696038e+00 +1.003076696e+03 +1.003076696e+03 -4.4494e-03 +4.2808e-01 -4.4686e-01 -1.0238e+00 -1.8174e+00
247 0 +2.512830674e+00 +2.512830674e+00 +1.002512831e+03 +1.002512831e+03 -1.4444e-02 -1.1894e-01 -2.5779e+00 -1.8720e+00 -1.2975e+00
402 0 +2.133888842e+00 +2.133888842e+00 +1.002133889e+03 +1.002133889e+03 +1.2761e-02 +8.9554e-01 -2.3627e+00 -2.0585e+00 -1.0068e+00
436 0 +2.088638525e+00 +2.088638525e+00 +1.002088639e+03 +1.002088639e+03 +1.3171e-02 +7.7485e-01 -2.4796e+00 -2.0163e+00 -9.9221e-01
494 0 +1.685372167e+00 +1.685372167e+00 +1.001685372e+03 +1.001685372e+03 +9.1193e-03 +5.6226e-01 -2.4981e+00 -2.0079e+00 -9.8108e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.083800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.592654473e+03 +6.592654473e+03 +6.801034473e+03 +6.801034473e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +4.359832229e+03 +4.359832229e+03 +4.568212229e+03 +4.568212229e+03 -3.4015e-01 +1.6032e+00 +7.1902e-01 -1.6338e-02 +2.1317e-01
