% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.287602554e+01 +8.287602554e+01 -9.171239745e+02 -9.171239745e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +8.179847200e+01 +8.179847200e+01 -9.182015280e+02 -9.182015280e+02 +1.3436e-01 +2.8698e-02 +6.1113e-01 -4.9931e-01 +4.4603e-01 +6.4720e-02 +7.7099e-01 +8.1257e-03 +2.7655e-01 -9.5568e-02 -3.2799e-01 +3.2230e-01 +1.5585e-01 +1.5518e+00 +2.6612e+00 +6.2387e-01 +1.5118e+00 +2.3192e-01 -1.3338e-01 -3.6814e+00
6 0 +7.971817426e+01 +7.971817426e+01 -9.202818257e+02 -9.202818257e+02 -2.7533e-01 +6.2470e-03 +4.1432e-01 -1.4324e+00 -1.1006e+00 -1.6610e-01 +6.0341e-01 -2.9955e-01 +6.1410e-01 +4.1932e-02 -8.1390e-01 -2.0513e+00 -7.6919e-02 -1.0457e+00 -1.2821e+00 -1.1340e+00 +1.6849e+00 -1.2605e-01 -5.1197e-01 -1.0626e+00
20 0 +7.929739630e+01 +7.929739630e+01 -9.207026037e+02 -9.207026037e+02 +1.4344e-01 +7.6661e-03 -1.8915e+00 +2.3200e-01 +3.3480e-01 +4.9877e-03 -9.4521e-02 -1.8213e-02 +4.6661e-02 +2.7972e-02 +1.3844e+00 +2.3368e-01 +1.6845e-01 -7.1105e-01 -6.6963e-01 -3.5512e+00 +1.3647e+00 -1.4544e-03 +6.3622e-01 -3.1022e+00
59 0 +7.668009889e+01 +7.668009889e+01 -9.233199011e+02 -9.233199011e+02 +1.9986e-01 +1.9472e-02 +1.7232e-01 -5.7350e-01 +3.5215e-01 +1.5358e-01 -9.5252e-01 +1.8802e-01 +6.1089e-01 -1.6608e-02 +2.0776e+00 -8.6310e-01 -2.4554e-01 +1.9530e-01 -5.5587e-01 -5.2110e+00 +2.5410e+00 +5.8805e-02 +1.5780e-01 -2.0799e+00
203 0 +7.252596559e+01 +7.252596559e+01 -9.274740344e+02 -9.274740344e+02 -1.7490e-01 +3.3730e-02 -1.0612e+00 -5.2981e+00 +9.6785e-01 -2.0719e-01 +1.1922e-01 -3.6033e-01 +3.2675e-01 +4.8411e-02 +2.5487e+00 -7.7899e-01 +1.8849e-01 -2.8623e+00 -9.0851e-01 -3.7231e+00 +9.5220e-01 -8.3054e-02 +6.9377e-01 -1.8087e+00
434 0 +7.239365897e+01 +7.239365897e+01 -9.276063410e+02 -9.276063410e+02 -1.9499e-01 -3.7669e-02 +1.2763e+00 -2.6604e+00 -3.7347e-01 -1.9371e-01 -8.6383e-01 -1.1584e-01 +1.0004e+00 -1.4099e-01 +4.5916e+00 +4.7000e-01 +4.3435e-01 -4.0660e-01 +7.0221e-01 -4.6964e+00 +3.3987e+00 +2.4553e-01 +2.0594e-01 -2.1618e+00
521 0 +7.025636050e+01 +7.025636050e+01 -9.297436395e+02 -9.297436395e+02 +1.7367e-02 -1.7386e-02 +1.0833e+00 -3.6894e+00 -7.7850e-01 -2.2735e-01 -5.1878e-01 -2.5425e-01 +6.4889e-01 -5.6013e-02 +3.6740e+00 -1.2142e+00 +4.7480e-01 -2.3571e+00 -8.2106e-01 -4.7126e+00 +7.0770e-01 +1.7829e-01 +2.5499e-01 -2.7248e+00
823 0 +6.886650079e+01 +6.886650079e+01 -9.311334992e+02 -9.311334992e+02 +1.8417e-02 -1.7044e-02 +9.4751e-01 -3.4065e+00 +6.3647e-01 -3.1791e-01 -1.5880e-01 -1.3152e-01 +7.4917e-01 -2.1989e-02 +3.7623e+00 -1.2060e+00 +4.2982e-01 -1.5694e+00 -2.6654e+00 -3.5141e+00 +1.5750e+00 +2.8657e-01 +6.2628e-01 -2.7529e+00
2081 0 +6.514245694e+01 +6.514245694e+01 -9.348575431e+02 -9.348575431e+02 -5.0936e-01 -4.6435e-02 +5.8846e-01 -3.7748e+00 +1.7476e-01 -4.5083e-01 -3.0962e-01 -6.0788e-01 +1.2878e+00 -9.6148e-02 +3.7458e+00 -1.7957e+00 +8.9238e-01 -5.2592e-01 -1.0646e+00 -3.2203e+00 +1.9843e+00 +1.3338e-01 +1.3100e+00 -3.0916e+00
