% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.351050127e+02 +2.351050127e+02 -2.269849873e+02 -2.269849873e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.172613816e+02 +2.172613816e+02 -2.448286184e+02 -2.448286184e+02 +1.0381e-01 -1.5151e-01 -1.6580e-01 +7.2891e-01 -6.7220e-02 +1.3003e-01 +5.6320e-03 +6.1923e-01 +3.0597e-01 -4.7573e-01
8 0 +1.866988724e+02 +1.866988724e+02 -2.753911276e+02 -2.753911276e+02 -1.5703e-01 -4.2118e-01 -1.1043e-01 -4.5898e-01 +3.1219e-01 +2.7141e+00 +3.0678e-02 -2.3551e-01 +4.9819e-01 -2.0891e-01
152 0 +1.744654236e+02 +1.744654236e+02 -2.876245764e+02 -2.876245764e+02 -5.7328e-01 -3.4953e-01 -3.2530e-01 +2.0503e+00 +2.1561e-02 +3.1464e+00 +1.0547e-01 +7.2363e-02 +5.1849e-01 +6.6305e-03
176 0 +1.336322246e+02 +1.336322246e+02 -3.284577754e+02 -3.284577754e+02 -5.9239e-01 +4.3544e-01 -2.9419e-01 -1.5345e+00 +4.3044e-01 +1.0974e+00 +1.9534e-01 +1.7938e+00 +1.0211e+00 -2.9552e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.704655230e+02 +5.704655230e+02 +6.481255230e+02 +6.481255230e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.538711135e+02 +4.538711135e+02 +5.315311135e+02 +5.315311135e+02 -2.9830e-01 +1.0219e-01 -3.2416e-01 -1.7636e+00 +2.7695e-01 +1.2991e-01 -1.1130e-01 -9.8477e-01 -2.3704e-02 -5.8185e-01
4 0 +2.135534954e+02 +2.135534954e+02 +2.912134954e+02 +2.912134954e+02 -7.2732e-01 -7.4118e-01 +1.3964e-02 -6.3485e-01 +4.4969e-02 +1.5951e+00 +1.7793e+00 -1.7658e+00 +2.0654e-01 -1.9326e+00
35 0 +2.041371901e+02 +2.041371901e+02 +2.817971901e+02 +2.817971901e+02 +1.8685e+00 -1.1365e+00 -2.4347e-01 +2.1257e+00 +9.0223e-02 +1.9830e-01 +2.4750e+00 -1.6432e+00 -7.1037e-01 -3.5684e+00
56 0 +1.642579611e+02 +1.642579611e+02 +2.419179611e+02 +2.419179611e+02 +1.0298e+00 -1.0416e+00 -8.4502e-03 -1.6523e+00 -6.8193e-01 -2.0720e+00 +2.0645e+00 -1.0890e+00 -1.8174e-01 -3.1411e+00
58 0 +1.329107131e+02 +1.329107131e+02 +2.105707131e+02 +2.105707131e+02 +4.2330e-01 -1.8790e+00 -3.4330e-02 +2.0986e+00 -3.4705e-01 +8.7879e-01 +2.5047e+00 -5.8690e-01 +4.7808e-01 -3.1363e+00
74 0 +1.215289255e+02 +1.215289255e+02 +1.991889255e+02 +1.991889255e+02 +5.9191e-01 -2.2530e+00 +4.2708e-01 +2.7255e+00 -7.9924e-01 -3.2203e+00 +1.8435e+00 -6.7987e-01 -2.7674e-01 -3.0838e+00
85 0 +1.190219698e+02 +1.190219698e+02 +1.966819698e+02 +1.966819698e+02 +6.2575e-01 -2.3354e+00 +2.4199e-01 +2.5819e+00 -9.2757e-01 -2.6131e+00 +1.7541e+00 -9.6817e-01 -7.9816e-02 -3.5938e+00
126 0 +9.882290428e+01 +9.882290428e+01 +1.764829043e+02 +1.764829043e+02 +8.2028e-01 -2.5327e+00 +3.8816e-01 +4.1154e+00 -1.4345e+00 -6.1371e-01 +1.8859e+00 -5.6514e-01 -4.6785e-01 -4.1440e+00
170 0 +7.399086696e+01 +7.399086696e+01 +1.516508670e+02 +1.516508670e+02 +6.0571e-01 -2.5821e+00 +8.6328e-02 +3.9099e+00 -1.5967e+00 -1.1714e+00 +2.3608e+00 -7.3216e-01 -6.1389e-01 -4.1149e+00
356 0 +7.157905414e+01 +7.157905414e+01 +1.492390541e+02 +1.492390541e+02 -7.1758e-01 -2.5152e+00 +3.5915e-01 +2.6451e+00 -1.6430e+00 -7.7843e-01 +5.8814e-01 -3.6551e-02 +6.1795e-01 -3.4675e+00
368 0 +6.881204408e+01 +6.881204408e+01 +1.464720441e+02 +1.464720441e+02 -6.4344e-01 -2.7796e+00 +3.5244e-01 +2.5227e+00 -1.8727e+00 -4.2800e-01 +5.8199e-01 -8.5914e-02 +4.9325e-01 -3.2401e+00
373 0 +6.644025828e+01 +6.644025828e+01 +1.441002583e+02 +1.441002583e+02 -8.4980e-01 -2.5838e+00 +4.0088e-01 +2.6143e+00 -1.6664e+00 -5.5057e-01 +1.1059e+00 +1.1986e-02 +4.2070e-01 -3.8708e+00
436 0 +5.585826712e+01 +5.585826712e+01 +1.335182671e+02 +1.335182671e+02 -8.0938e-01 -2.4625e+00 +2.6563e-01 +3.3712e+00 -1.7650e+00 -8.6943e-01 +1.1119e+00 +1.4125e-01 +5.2207e-01 -4.1512e+00
458 0 +5.355349466e+01 +5.355349466e+01 +1.312134947e+02 +1.312134947e+02 -9.1495e-01 -2.4582e+00 +3.2906e-01 +3.4614e+00 -1.8054e+00 -9.8591e-01 +1.1265e+00 +1.2317e-01 +5.6325e-01 -4.1831e+00
459 0 +4.721945200e+01 +4.721945200e+01 +1.248794520e+02 +1.248794520e+02 -8.9738e-01 -2.4875e+00 +2.9753e-01 +3.4131e+00 -1.8135e+00 -1.0014e+00 +1.1076e+00 +1.2639e-01 +5.8147e-01 -4.1363e+00
467 0 +4.345121994e+01 +4.345121994e+01 +1.211112199e+02 +1.211112199e+02 -8.7193e-01 -2.4467e+00 +3.3005e-01 +3.4443e+00 -1.8124e+00 -1.0928e+00 +1.0739e+00 +1.0412e-01 +5.5317e-01 -4.1949e+00
472 0 +4.041510006e+01 +4.041510006e+01 +1.180751001e+02 +1.180751001e+02 -8.4507e-01 -2.4399e+00 +3.2745e-01 +3.2769e+00 -1.8029e+00 -1.0683e+00 +1.0579e+00 +9.1687e-02 +5.6604e-01 -4.2054e+00
