% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.948000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.926270080e+00 +1.926270080e+00 +8.140627008e+01 +8.140627008e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +9.762872697e-01 +9.762872697e-01 +8.045628727e+01 +8.045628727e+01 +1.1187e+00 -1.2794e+00 -2.6418e-01
3 0 +3.792998276e-01 +3.792998276e-01 +7.985929983e+01 +7.985929983e+01 +7.7480e-01 -1.4047e+00 -5.1099e-01
60 0 +1.334837338e-02 +1.334837338e-02 +7.949334837e+01 +7.949334837e+01 +1.6904e-01 -1.1577e+00 -6.4443e-01
106 0 +5.547090179e-03 +5.547090179e-03 +7.948554709e+01 +7.948554709e+01 +3.2122e-01 -1.1815e+00 -7.3991e-01
115 0 +4.690062076e-03 +4.690062076e-03 +7.948469006e+01 +7.948469006e+01 +2.8681e-01 -1.2162e+00 -7.2558e-01
176 0 +3.880805751e-03 +3.880805751e-03 +7.948388081e+01 +7.948388081e+01 +2.7873e-01 -1.1458e+00 -6.6843e-01
303 0 +3.301499908e-03 +3.301499908e-03 +7.948330150e+01 +7.948330150e+01 +2.8199e-01 -1.1578e+00 -7.7348e-01
317 0 +2.841898833e-03 +2.841898833e-03 +7.948284190e+01 +7.948284190e+01 +2.8467e-01 -1.1682e+00 -7.6518e-01
322 0 +2.508988199e-03 +2.508988199e-03 +7.948250899e+01 +7.948250899e+01 +2.3636e-01 -1.1472e+00 -7.7033e-01
325 0 +2.356642323e-03 +2.356642323e-03 +7.948235664e+01 +7.948235664e+01 +2.6104e-01 -1.1370e+00 -7.6754e-01
327 0 +2.309541917e-03 +2.309541917e-03 +7.948230954e+01 +7.948230954e+01 +2.8091e-01 -1.1462e+00 -7.6151e-01
341 0 +1.673153042e-03 +1.673153042e-03 +7.948167315e+01 +7.948167315e+01 +2.6607e-01 -1.1479e+00 -7.6166e-01
350 0 +8.670310634e-04 +8.670310634e-04 +7.948086703e+01 +7.948086703e+01 +2.5513e-01 -1.1462e+00 -7.5139e-01
352 0 +3.066506380e-04 +3.066506380e-04 +7.948030665e+01 +7.948030665e+01 +2.4866e-01 -1.1439e+00 -7.3510e-01
373 0 +1.544437696e-04 +1.544437696e-04 +7.948015444e+01 +7.948015444e+01 +2.4328e-01 -1.1637e+00 -7.2795e-01
398 0 +4.087385291e-05 +4.087385291e-05 +7.948004087e+01 +7.948004087e+01 +2.5033e-01 -1.1515e+00 -7.2668e-01
401 0 +3.230722506e-05 +3.230722506e-05 +7.948003231e+01 +7.948003231e+01 +2.5353e-01 -1.1576e+00 -7.2958e-01
461 0 +2.919949338e-05 +2.919949338e-05 +7.948002920e+01 +7.948002920e+01 +2.5131e-01 -1.1612e+00 -7.2122e-01
464 0 +6.227970474e-06 +6.227970474e-06 +7.948000623e+01 +7.948000623e+01 +2.5210e-01 -1.1589e+00 -7.2510e-01
480 0 +2.552883075e-06 +2.552883075e-06 +7.948000255e+01 +7.948000255e+01 +2.5383e-01 -1.1580e+00 -7.2423e-01
491 0 +2.298914779e-06 +2.298914779e-06 +7.948000230e+01 +7.948000230e+01 +2.5298e-01 -1.1553e+00 -7.2393e-01
502 0 +1.508287994e-06 +1.508287994e-06 +7.948000151e+01 +7.948000151e+01 +2.5201e-01 -1.1577e+00 -7.2438e-01
505 0 +1.203378517e-06 +1.203378517e-06 +7.948000120e+01 +7.948000120e+01 +2.5340e-01 -1.1562e+00 -7.2330e-01
582 0 +1.125729398e-06 +1.125729398e-06 +7.948000113e+01 +7.948000113e+01 +2.5386e-01 -1.1569e+00 -7.2396e-01
595 0 +4.293748361e-07 +4.293748361e-07 +7.948000043e+01 +7.948000043e+01 +2.5222e-01 -1.1569e+00 -7.2428e-01
622 0 +3.113704423e-07 +3.113704423e-07 +7.948000031e+01 +7.948000031e+01 +2.5335e-01 -1.1568e+00 -7.2411e-01
645 0 +2.569325375e-07 +2.569325375e-07 +7.948000026e+01 +7.948000026e+01 +2.5304e-01 -1.1572e+00 -7.2388e-01
668 0 +2.204834999e-07 +2.204834999e-07 +7.948000022e+01 +7.948000022e+01 +2.5314e-01 -1.1569e+00 -7.2428e-01
672 0 +2.153389573e-07 +2.153389573e-07 +7.948000022e+01 +7.948000022e+01 +2.5317e-01 -1.1568e+00 -7.2428e-01
679 0 +1.249358519e-07 +1.249358519e-07 +7.948000012e+01 +7.948000012e+01 +2.5283e-01 -1.1571e+00 -7.2420e-01
686 0 +2.521662168e-08 +2.521662168e-08 +7.948000003e+01 +7.948000003e+01 +2.5288e-01 -1.1568e+00 -7.2413e-01
696 0 +3.669569537e-09 +3.669569537e-09 +7.948000000e+01 +7.948000000e+01 +2.5281e-01 -1.1568e+00 -7.2406e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.944800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.801018048e+01 +3.801018048e+01 +4.324901805e+02 +4.324901805e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.730782304e+01 +3.730782304e+01 +4.317878230e+02 +4.317878230e+02 -2.5739e-03 -2.1914e-01 +6.9903e-02
3 0 +2.905196854e+01 +2.905196854e+01 +4.235319685e+02 +4.235319685e+02 -6.2754e-01 -6.1560e-01 -1.7214e-01
12 0 +1.741129096e+01 +1.741129096e+01 +4.118912910e+02 +4.118912910e+02 -2.5966e+00 -2.8780e+00 +1.6201e-01
24 0 +1.645310982e+01 +1.645310982e+01 +4.109331098e+02 +4.109331098e+02 -5.2057e+00 -2.8480e+00 +3.7159e-02
30 0 +9.340785612e+00 +9.340785612e+00 +4.038207856e+02 +4.038207856e+02 -4.1896e+00 -3.4460e+00 -8.1121e-01
53 0 +9.268454216e+00 +9.268454216e+00 +4.037484542e+02 +4.037484542e+02 -2.9905e+00 -4.0647e+00 -1.1444e+00
81 0 +8.381181342e+00 +8.381181342e+00 +4.028611813e+02 +4.028611813e+02 -2.8444e+00 -2.2720e+00 -1.1779e+00
88 0 +7.674203103e+00 +7.674203103e+00 +4.021542031e+02 +4.021542031e+02 -2.9574e+00 -3.0818e+00 -1.2039e+00
91 0 +7.381713329e+00 +7.381713329e+00 +4.018617133e+02 +4.018617133e+02 -4.1109e+00 -3.7320e+00 -1.2279e+00
94 0 +5.862368642e+00 +5.862368642e+00 +4.003423686e+02 +4.003423686e+02 -3.4304e+00 -3.1364e+00 -1.4396e+00
148 0 +5.122741935e+00 +5.122741935e+00 +3.996027419e+02 +3.996027419e+02 -5.4424e+00 -3.1521e+00 -2.1683e+00
157 0 +3.586084915e+00 +3.586084915e+00 +3.980660849e+02 +3.980660849e+02 -2.4925e+00 -3.2367e+00 -2.5819e+00
166 0 +3.480529389e+00 +3.480529389e+00 +3.979605294e+02 +3.979605294e+02 -3.3478e+00 -3.7799e+00 -2.2577e+00
171 0 +3.280702733e+00 +3.280702733e+00 +3.977607027e+02 +3.977607027e+02 -3.2719e+00 -2.4768e+00 -2.1540e+00
190 0 +1.834389663e+00 +1.834389663e+00 +3.963143897e+02 +3.963143897e+02 -3.6928e+00 -2.9508e+00 -2.4651e+00
243 0 +1.084216986e+00 +1.084216986e+00 +3.955642170e+02 +3.955642170e+02 -4.0401e+00 -3.0175e+00 -2.7787e+00
275 0 +3.966487528e-01 +3.966487528e-01 +3.948766488e+02 +3.948766488e+02 -4.2231e+00 -2.9979e+00 -3.2736e+00
334 0 +3.829325004e-01 +3.829325004e-01 +3.948629325e+02 +3.948629325e+02 -3.7834e+00 -2.8997e+00 -3.1944e+00
