% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.997000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.048116465e+03 +1.048116465e+03 +1.078086465e+03 +1.078086465e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +8.317977263e+02 +8.317977263e+02 +8.617677263e+02 +8.617677263e+02 +4.1834e-01 -2.4181e-01 -6.5360e-01 -5.4050e-01 -1.4721e-01
7 0 +6.769124364e+02 +6.769124364e+02 +7.068824364e+02 +7.068824364e+02 +1.1629e+00 +2.5121e-01 -1.5096e+00 -1.6371e-01 +7.1625e-01
14 0 +5.542521599e+02 +5.542521599e+02 +5.842221599e+02 +5.842221599e+02 +5.3673e-01 +1.1712e+00 -2.0791e+00 -7.5066e-01 +3.7313e-01
34 0 +5.395665001e+02 +5.395665001e+02 +5.695365001e+02 +5.695365001e+02 +1.1324e-01 +1.3312e+00 -2.3247e+00 -1.0638e+00 +2.3596e-01
39 0 +4.997028016e+02 +4.997028016e+02 +5.296728016e+02 +5.296728016e+02 +4.1784e-01 +1.5421e+00 -1.9134e+00 -1.6283e+00 +5.2720e-02
42 0 +4.745913528e+02 +4.745913528e+02 +5.045613528e+02 +5.045613528e+02 +5.7354e-02 +1.0182e+00 -1.6513e+00 -1.9130e+00 -1.3556e-02
43 0 +4.570885325e+02 +4.570885325e+02 +4.870585325e+02 +4.870585325e+02 +3.3771e-01 +7.1764e-01 -1.4560e+00 -2.0304e+00 +1.8658e-01
49 0 +4.552951798e+02 +4.552951798e+02 +4.852651798e+02 +4.852651798e+02 -3.5074e-01 +1.0012e+00 -1.6820e+00 -1.9353e+00 +3.0643e-01
55 0 +4.121590922e+02 +4.121590922e+02 +4.421290922e+02 +4.421290922e+02 -2.8157e-02 +7.3119e-01 -2.2023e+00 -2.2239e+00 +2.2756e-01
62 0 +3.842640795e+02 +3.842640795e+02 +4.142340795e+02 +4.142340795e+02 +2.0221e-01 +1.1174e+00 -1.8944e+00 -2.0014e+00 +7.3245e-01
94 0 +3.698229535e+02 +3.698229535e+02 +3.997929535e+02 +3.997929535e+02 +1.5023e-01 +7.4044e-01 -1.9272e+00 -2.3613e+00 +6.0155e-01
98 0 +3.475755324e+02 +3.475755324e+02 +3.775455324e+02 +3.775455324e+02 +8.8908e-02 +3.4092e-01 -2.2880e+00 -2.4778e+00 +6.0294e-01
