% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.527861790e+01 +7.527861790e+01 -9.247213821e+02 -9.247213821e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.308687950e+01 +7.308687950e+01 -9.269131205e+02 -9.269131205e+02 -2.5490e-01 +1.1497e+00 +5.5979e-01 +1.2128e+00 +7.1622e-01 -5.4504e-01 +3.6787e-01 +5.1499e-02 -3.7784e-01 -1.4028e+00
19 0 +7.219442754e+01 +7.219442754e+01 -9.278055725e+02 -9.278055725e+02 +6.9264e-01 +5.9242e-01 +1.8739e+00 +1.2600e+00 +5.6859e-01 -1.3086e+00 +4.9307e-01 -2.7689e-02 -4.1519e-01 -1.3044e+00
21 0 +6.718540334e+01 +6.718540334e+01 -9.328145967e+02 -9.328145967e+02 +1.6790e-01 +1.2597e+00 +1.7093e+00 +3.6021e+00 +3.1029e+00 -6.5488e-01 +3.8897e-01 +1.1052e-01 -2.7938e-01 -1.4901e+00
29 0 +5.118444399e+01 +5.118444399e+01 -9.488155560e+02 -9.488155560e+02 +4.2222e-01 -1.1400e+00 +1.2923e+00 +4.2655e+00 +3.0099e+00 -1.9863e+00 +5.0992e-01 -2.0384e-02 +1.3233e+00 -5.9269e-01
48 0 +3.062252134e+01 +3.062252134e+01 -9.693774787e+02 -9.693774787e+02 -1.8058e-02 -7.7635e-01 +1.1813e+00 +2.9447e+00 +3.9147e+00 -1.6420e+00 +1.8257e-01 -5.1916e-02 +1.7624e+00 +2.2412e-01
62 0 +2.657161326e+01 +2.657161326e+01 -9.734283867e+02 -9.734283867e+02 +2.7425e-02 +2.1376e-01 +6.2226e-01 +3.2543e+00 +3.6297e+00 -2.1329e+00 +7.4207e-01 +1.0979e-01 +1.8678e+00 -1.0160e-01
69 0 +2.519394628e+01 +2.519394628e+01 -9.748060537e+02 -9.748060537e+02 -2.9431e-01 +1.0528e-01 +5.3637e-01 +1.9314e+00 +3.3614e+00 -1.9019e+00 +6.5130e-01 +1.1332e-03 +2.9936e+00 +5.8134e-01
102 0 +2.380848590e+01 +2.380848590e+01 -9.761915141e+02 -9.761915141e+02 +1.8092e-01 +1.6338e-01 +1.2860e+00 +3.7774e+00 +4.6548e+00 -1.4911e+00 +8.2563e-01 +8.9547e-02 +2.4136e+00 +4.0141e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.066044435e+01 +8.066044435e+01 +1.080660444e+03 +1.080660444e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.849668436e+01 +7.849668436e+01 +1.078496684e+03 +1.078496684e+03 -1.4446e+00 +1.3405e+00 -1.0831e-01 +1.9328e-01 -1.6842e-01 -7.5579e-03 +3.8685e-02 -1.8605e-01 -9.0807e-02 -3.3299e-01
3 0 +7.200521454e+01 +7.200521454e+01 +1.072005215e+03 +1.072005215e+03 +1.8907e-01 +9.2707e-01 -2.1834e+00 +5.1905e-01 -2.6696e-01 +4.0779e-02 -5.0960e-01 +1.8469e-01 -7.4204e-01 -6.0520e-01
12 0 +6.961607986e+01 +6.961607986e+01 +1.069616080e+03 +1.069616080e+03 +1.3102e-01 -5.0645e-01 +2.0209e+00 -1.5601e+00 -3.4253e+00 -8.2183e-03 -8.3143e-01 +2.3311e-01 -2.1304e-01 -1.0931e+00
23 0 +6.707272112e+01 +6.707272112e+01 +1.067072721e+03 +1.067072721e+03 +8.0713e-02 -1.4525e-01 +4.6864e+00 -3.0424e+00 -3.9262e+00 -4.7095e-03 -1.2224e+00 -1.9217e-01 -7.3156e-01 +3.7268e-01
34 0 +6.423704166e+01 +6.423704166e+01 +1.064237042e+03 +1.064237042e+03 -1.3025e+00 -1.5164e-01 +3.8393e+00 -5.1374e+00 -4.3243e+00 -7.0215e-03 -1.2766e+00 -3.9341e-01 -4.4227e-01 +1.3272e+00
41 0 +3.889387938e+01 +3.889387938e+01 +1.038893879e+03 +1.038893879e+03 -1.6658e+00 +9.3105e-01 +3.4374e+00 -3.1627e+00 -3.7917e+00 +4.5242e-02 -1.8585e+00 -7.6682e-02 -1.1747e+00 +1.8584e+00
82 0 +3.172545508e+01 +3.172545508e+01 +1.031725455e+03 +1.031725455e+03 -1.0910e+00 +1.6048e+00 +1.8988e+00 -2.6075e+00 -6.3086e+00 +8.4028e-02 -6.9183e-01 +3.0686e-01 +6.6672e-01 +1.9331e+00
211 0 +2.068645824e+01 +2.068645824e+01 +1.020686458e+03 +1.020686458e+03 -1.8441e+00 +3.3483e+00 -4.2290e+00 -8.2268e-01 -1.9131e+00 -5.1894e-02 +1.9622e+00 +1.1273e+00 -1.5908e+00 -9.3500e-01
217 0 +1.967182173e+01 +1.967182173e+01 +1.019671822e+03 +1.019671822e+03 -1.8677e+00 +3.5442e+00 -5.5522e+00 -2.8522e+00 -1.2022e+00 -5.3564e-02 +1.6631e+00 +9.8499e-01 -1.2853e+00 -1.0051e+00
226 0 +1.268553314e+01 +1.268553314e+01 +1.012685533e+03 +1.012685533e+03 -1.7010e+00 +2.9179e+00 -5.2252e+00 -1.5423e+00 -9.7601e-01 -4.1368e-02 +1.8308e+00 +1.0676e+00 -9.6443e-01 -2.1984e+00
233 0 +8.046264086e+00 +8.046264086e+00 +1.008046264e+03 +1.008046264e+03 -1.2800e+00 +3.2639e+00 -5.0684e+00 -1.2961e+00 +3.8234e-01 -2.3556e-02 +1.8396e+00 +1.1140e+00 -3.1075e+00 -2.3209e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.394616385e+01 +8.394616385e+01 +3.481616385e+01 +3.481616385e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +8.182646633e+01 +8.182646633e+01 +3.269646633e+01 +3.269646633e+01 -1.4085e-02 +3.8922e+00 +5.2715e-01 -2.3867e-01 -6.3947e-01 +4.7861e-02 +1.9428e-01 +4.3330e-01 +9.3373e-01 -1.2669e-02
5 0 +3.836837923e+01 +3.836837923e+01 -1.076162077e+01 -1.076162077e+01 +1.9935e+00 -2.2533e+00 -7.4094e-01 +1.3772e-01 +6.4513e-02 +3.8335e-01 -1.2938e+00 +1.1929e+00 -2.3863e+00 -9.0565e-02
17 0 +3.009713781e+01 +3.009713781e+01 -1.903286219e+01 -1.903286219e+01 +3.2712e+00 -3.7880e+00 -6.2398e-01 +8.2463e-02 +5.5735e-02 -9.8115e-02 +8.1507e-01 +1.1288e+00 -5.4464e-01 -2.7423e-01
356 0 +2.370801988e+01 +2.370801988e+01 -2.542198012e+01 -2.542198012e+01 +4.5473e+00 -4.8900e-02 -1.1330e+00 -1.4811e-01 -3.5359e+00 -3.1404e+00 -3.7640e+00 -5.1182e-02 +3.1073e-01 +5.8331e-01
371 0 +2.341333382e+01 +2.341333382e+01 -2.571666618e+01 -2.571666618e+01 +4.4832e+00 -2.0361e-02 -1.4150e+00 -3.5466e-01 -3.8946e+00 -3.0326e+00 -4.2112e+00 +6.6341e-01 +1.7362e+00 +5.6731e-01
507 0 +2.164245295e+01 +2.164245295e+01 -2.748754705e+01 -2.748754705e+01 +4.3337e+00 -1.4647e-01 -2.0232e+00 -5.1448e-01 -4.0818e+00 -3.3627e+00 -4.2164e+00 -7.8916e-01 +1.2097e+00 +5.8678e-01
514 0 +2.124892336e+01 +2.124892336e+01 -2.788107664e+01 -2.788107664e+01 +4.4511e+00 -2.6626e-01 -3.0751e+00 -2.5034e-01 -3.7548e+00 -3.6359e+00 -3.9234e+00 -7.7199e-01 +2.4781e+00 +7.9699e-01
533 0 +1.890657430e+01 +1.890657430e+01 -3.022342570e+01 -3.022342570e+01 +4.4339e+00 +5.2163e-01 -2.2033e+00 -4.1843e-01 -3.6149e+00 -4.0463e+00 -3.8403e+00 -9.7868e-01 +5.3874e-01 +7.0032e-01
542 0 +1.727211569e+01 +1.727211569e+01 -3.185788431e+01 -3.185788431e+01 +4.4691e+00 +7.7514e-01 -2.3148e+00 -4.5821e-01 -3.6506e+00 -3.8792e+00 -3.7690e+00 -8.9862e-01 +1.0516e+00 +8.0979e-01
546 0 +1.623611165e+01 +1.623611165e+01 -3.289388835e+01 -3.289388835e+01 +4.7847e+00 +2.6962e-01 -2.4000e+00 -3.6708e-01 -3.6196e+00 -3.9264e+00 -3.8426e+00 -7.1906e-01 +1.5712e+00 +7.0535e-01
552 0 +1.473479055e+01 +1.473479055e+01 -3.439520945e+01 -3.439520945e+01 +4.5141e+00 +3.4167e-02 -2.4876e+00 -3.6625e-01 -3.4895e+00 -3.9963e+00 -3.8362e+00 -4.1158e-01 +8.4044e-01 +7.8275e-01
554 0 +1.431760066e+01 +1.431760066e+01 -3.481239934e+01 -3.481239934e+01 +4.3462e+00 -2.1746e-01 -2.3719e+00 -3.2318e-01 -3.6716e+00 -3.8447e+00 -3.8880e+00 -3.5611e-01 +1.6645e+00 +8.3133e-01
583 0 +1.354627046e+01 +1.354627046e+01 -3.558372954e+01 -3.558372954e+01 +4.1679e+00 +1.6368e-01 -2.3374e+00 -4.4973e-01 -3.7315e+00 -4.0343e+00 -4.1830e+00 +4.2251e-01 +1.2011e+00 +9.1480e-01
594 0 +1.339854669e+01 +1.339854669e+01 -3.573145331e+01 -3.573145331e+01 +3.9743e+00 +1.5391e-01 -2.2290e+00 -4.2315e-01 -3.6176e+00 -4.0694e+00 -4.3261e+00 +2.5664e-01 +1.6848e+00 +8.1928e-01
598 0 +1.294917211e+01 +1.294917211e+01 -3.618082789e+01 -3.618082789e+01 +4.4307e+00 +2.9378e-01 -2.1857e+00 -3.9621e-01 -3.8066e+00 -3.9341e+00 -4.4364e+00 +2.1628e-01 +1.1395e+00 +9.0346e-01
610 0 +1.287572370e+01 +1.287572370e+01 -3.625427630e+01 -3.625427630e+01 +4.8344e+00 +2.9394e-02 -2.2116e+00 -4.2201e-01 -3.8448e+00 -3.8732e+00 -4.3071e+00 +5.7448e-02 +1.5107e+00 +9.4971e-01
629 0 +1.231945168e+01 +1.231945168e+01 -3.681054832e+01 -3.681054832e+01 +4.7909e+00 -2.8811e-01 -2.0308e+00 -3.3376e-01 -3.7368e+00 -3.7959e+00 -4.5309e+00 +6.3803e-02 +1.0687e+00 +9.7721e-01
631 0 +1.227093257e+01 +1.227093257e+01 -3.685906743e+01 -3.685906743e+01 +4.6723e+00 -7.2245e-03 -2.3456e+00 -3.1298e-01 -3.7291e+00 -3.8666e+00 -4.5008e+00 -1.7180e-01 +1.9563e+00 +9.3720e-01
636 0 +1.178965917e+01 +1.178965917e+01 -3.734034083e+01 -3.734034083e+01 +4.7195e+00 +3.6809e-01 -2.6260e+00 -2.5713e-01 -3.6488e+00 -3.8250e+00 -4.4857e+00 -3.4325e-02 +1.1589e+00 +9.7111e-01
638 0 +1.133960336e+01 +1.133960336e+01 -3.779039664e+01 -3.779039664e+01 +4.5962e+00 +2.5343e-01 -2.5388e+00 -3.1096e-01 -3.6951e+00 -3.8643e+00 -4.4432e+00 +1.8324e-02 +1.6749e+00 +9.9771e-01
662 0 +1.110034782e+01 +1.110034782e+01 -3.802965218e+01 -3.802965218e+01 +4.3747e+00 +3.7806e-01 -2.4340e+00 -3.9369e-01 -3.5402e+00 -3.9069e+00 -4.6710e+00 -3.4548e-01 +1.0397e+00 +9.5964e-01
