% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.696355518e+01 +3.696355518e+01 +2.002355518e+01 +2.002355518e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +2.123958549e+01 +2.123958549e+01 +4.299585491e+00 +4.299585491e+00 +5.8824e-01 +2.5102e-01 +2.6251e-01
36 0 +7.611234420e+00 +7.611234420e+00 -9.328765580e+00 -9.328765580e+00 +1.3926e+00 +3.5345e-01 +3.0406e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.881000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.772316610e+01 +4.772316610e+01 +6.653316610e+01 +6.653316610e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.458847229e+01 +1.458847229e+01 +3.339847229e+01 +3.339847229e+01 -1.7136e+00 -5.3979e-01 -8.7288e-02
11 0 +8.650084114e+00 +8.650084114e+00 +2.746008411e+01 +2.746008411e+01 -1.5149e+00 +8.9457e-02 -2.0492e-01
25 0 +4.009158435e+00 +4.009158435e+00 +2.281915843e+01 +2.281915843e+01 -1.6302e+00 +1.1969e+00 -2.8054e-02
106 0 +3.590462059e+00 +3.590462059e+00 +2.240046206e+01 +2.240046206e+01 +5.5385e-02 +1.7171e+00 -1.0522e+00
160 0 +3.409959748e+00 +3.409959748e+00 +2.221995975e+01 +2.221995975e+01 +6.9495e-01 +2.1711e+00 -1.5632e+00
168 0 +3.295459405e+00 +3.295459405e+00 +2.210545940e+01 +2.210545940e+01 +4.5014e-01 +2.4479e+00 -1.2201e+00
189 0 +2.691875804e+00 +2.691875804e+00 +2.150187580e+01 +2.150187580e+01 +8.3391e-01 +2.5943e+00 -1.3171e+00
190 0 +2.196458751e+00 +2.196458751e+00 +2.100645875e+01 +2.100645875e+01 +4.0623e-01 +2.3585e+00 -1.0631e+00
310 0 +1.410331676e+00 +1.410331676e+00 +2.022033168e+01 +2.022033168e+01 +1.7631e-01 +2.0746e+00 -9.9204e-01
326 0 +1.248902854e+00 +1.248902854e+00 +2.005890285e+01 +2.005890285e+01 +2.9655e-01 +2.0843e+00 -1.1037e+00
362 0 +7.961042081e-01 +7.961042081e-01 +1.960610421e+01 +1.960610421e+01 +3.7179e-01 +2.2147e+00 -1.1254e+00
393 0 +7.914225553e-01 +7.914225553e-01 +1.960142256e+01 +1.960142256e+01 +3.3504e-01 +2.1604e+00 -1.1345e+00
396 0 +4.033510287e-01 +4.033510287e-01 +1.921335103e+01 +1.921335103e+01 +3.5392e-01 +2.1688e+00 -1.1375e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.731500000000e+02) | measured fitness | best measured fitness | x1 | x2...
