% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.295649521e+07 +1.295649521e+07 +1.295644027e+07 +1.295644027e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.139507342e+06 +6.139507342e+06 +6.139452402e+06 +6.139452402e+06 -3.3921e-01 -8.1022e-02 -1.2482e-01 -3.6415e-01 +1.0850e+00 -2.3664e-02 -1.5336e+00 +8.0676e-02 +2.7791e-01 -2.8627e-01
5 0 +4.985974783e+06 +4.985974783e+06 +4.985919843e+06 +4.985919843e+06 -1.1169e+00 +5.0513e-01 +1.1174e-01 -1.1981e+00 +1.7621e+00 -6.2587e-02 -1.7719e+00 -1.8198e-01 -1.0471e-01 +3.6299e-01
17 0 +4.711849974e+06 +4.711849974e+06 +4.711795034e+06 +4.711795034e+06 -2.0441e-01 +4.3064e-02 -3.9608e-01 -2.1922e+00 +3.2071e+00 -2.2330e-01 -1.7094e+00 -2.7144e-01 +7.3946e-01 -3.4005e-01
25 0 +2.581588480e+06 +2.581588480e+06 +2.581533540e+06 +2.581533540e+06 +5.9855e-01 -4.0856e-01 +2.0547e-01 -8.4295e-01 +2.9143e+00 -5.4894e-01 -3.3932e+00 -1.8185e-01 +9.7693e-01 -9.3343e-01
37 0 +1.775261388e+06 +1.775261388e+06 +1.775206448e+06 +1.775206448e+06 -8.4735e-01 +2.1262e-01 +2.5921e-01 -1.7922e+00 +4.0598e+00 -2.5138e-02 -3.0595e+00 -2.5983e-01 +8.0966e-01 -6.3752e-01
51 0 +2.319900547e+05 +2.319900547e+05 +2.319351147e+05 +2.319351147e+05 +3.8115e-01 -1.6343e-01 +6.4094e-01 +5.5068e+00 +2.6380e+00 -3.3293e-01 -2.4698e+00 -5.4065e-01 +1.4725e+00 +2.8185e+00
212 0 +1.427004215e+05 +1.427004215e+05 +1.426454815e+05 +1.426454815e+05 +4.5472e+00 -6.1489e+00 -9.6850e-01 +6.7404e+00 +1.8508e+00 +4.3501e+00 +4.0394e-01 -5.2489e-01 +9.8909e-01 +3.6527e+00
252 0 +1.253900492e+05 +1.253900492e+05 +1.253351092e+05 +1.253351092e+05 +4.3172e+00 -6.0107e+00 -4.3961e-01 +7.9347e+00 +3.1022e+00 +4.0737e+00 +1.7670e+00 -2.7219e-01 +1.3064e+00 +3.1593e+00
259 0 +9.221509319e+04 +9.221509319e+04 +9.216015319e+04 +9.216015319e+04 +4.3149e+00 -5.4006e+00 -5.5175e-01 +7.6329e+00 +3.1806e+00 +3.6140e+00 +7.9759e-01 -4.0245e-01 +1.1442e+00 +3.4380e+00
