% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.130412458e+07 +1.130412458e+07 +1.130420085e+07 +1.130420085e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.031143287e+07 +1.031143287e+07 +1.031150914e+07 +1.031150914e+07 -9.9416e-01 -8.1905e-02 +4.5190e-02
7 0 +7.142722016e+06 +7.142722016e+06 +7.142798286e+06 +7.142798286e+06 -1.8885e+00 -5.3760e-01 -1.8370e-02
16 0 +4.746933381e+06 +4.746933381e+06 +4.747009651e+06 +4.747009651e+06 -6.1276e-01 -1.2904e+00 -8.2497e-02
17 0 +4.433950486e+06 +4.433950486e+06 +4.434026756e+06 +4.434026756e+06 +1.4014e+00 -1.6964e+00 +2.4747e-02
22 0 +3.961703826e+06 +3.961703826e+06 +3.961780096e+06 +3.961780096e+06 +1.1576e+00 -1.7234e+00 -1.8708e-01
26 0 +8.401857721e+05 +8.401857721e+05 +8.402620421e+05 +8.402620421e+05 +9.8761e-01 -2.9453e+00 -1.4880e-01
27 0 +4.180425150e+05 +4.180425150e+05 +4.181187850e+05 +4.181187850e+05 +1.5686e+00 -3.3032e+00 -1.2583e-01
32 0 +3.028429892e+03 +3.028429892e+03 +3.104699892e+03 +3.104699892e+03 -1.1987e+00 -4.0446e+00 +9.0767e-02
71 0 +3.725743830e+01 +3.725743830e+01 +1.135274383e+02 +1.135274383e+02 -5.4520e+00 -3.7859e+00 +4.9916e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.575630449e+06 +6.575630449e+06 +6.575607899e+06 +6.575607899e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.148123648e+06 +6.148123648e+06 +6.148101098e+06 +6.148101098e+06 +4.8615e-01 -1.9762e+00 -1.8083e-02
6 0 +4.950759238e+06 +4.950759238e+06 +4.950736688e+06 +4.950736688e+06 +3.0748e-01 +4.0615e-01 -1.4791e-02
7 0 +2.820662992e+06 +2.820662992e+06 +2.820640442e+06 +2.820640442e+06 +8.8617e-01 +1.2298e+00 -4.6806e-03
8 0 +2.045769316e+06 +2.045769316e+06 +2.045746766e+06 +2.045746766e+06 +8.1730e-01 +2.7645e+00 -2.7151e-02
13 0 +4.087807629e+05 +4.087807629e+05 +4.087582129e+05 +4.087582129e+05 +1.3952e+00 +3.0456e+00 -1.3003e-02
16 0 +4.754200411e+02 +4.754200411e+02 +4.528700411e+02 +4.528700411e+02 +2.4322e+00 +1.5581e+00 -4.3100e-02
92 0 +1.778461700e+02 +1.778461700e+02 +1.552961700e+02 +1.552961700e+02 +1.6615e+00 +5.2026e+00 -5.6124e-02
124 0 +1.241642993e+02 +1.241642993e+02 +1.016142993e+02 +1.016142993e+02 +1.7087e+00 +5.0854e+00 -5.9183e-02
130 0 +1.812395229e+01 +1.812395229e+01 -4.426047715e+00 -4.426047715e+00 +1.7338e+00 +4.9209e+00 -5.5005e-02
131 0 +1.332658719e+01 +1.332658719e+01 -9.223412812e+00 -9.223412812e+00 +1.6997e+00 +5.0797e+00 -5.6738e-02
217 0 +1.254038963e+01 +1.254038963e+01 -1.000961037e+01 -1.000961037e+01 +1.7277e+00 +4.9403e+00 -5.7569e-02
231 0 +1.229740805e+01 +1.229740805e+01 -1.025259195e+01 -1.025259195e+01 +1.7298e+00 +4.9282e+00 -5.7652e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.366000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.490355618e+05 +1.490355618e+05 +1.490492218e+05 +1.490492218e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.045543699e+05 +1.045543699e+05 +1.045680299e+05 +1.045680299e+05 +9.5619e-02 -5.1674e-01 +5.9483e-01
3 0 +2.483623889e+03 +2.483623889e+03 +2.497283889e+03 +2.497283889e+03 +3.1640e-01 -4.7462e-01 +3.5597e-04
52 0 +1.259931760e+01 +1.259931760e+01 +2.625931760e+01 +2.625931760e+01 -4.0971e-01 +2.3865e-01 +1.2780e+00
329 0 +1.066283724e+01 +1.066283724e+01 +2.432283724e+01 +2.432283724e+01 -4.6743e-01 +8.1987e-02 +1.1630e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.378400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.788682144e+06 +3.788682144e+06 +3.789619984e+06 +3.789619984e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
