% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.211093376e+01 +1.211093376e+01 -4.829066242e+00 -4.829066242e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.064202538e+01 +1.064202538e+01 -6.297974623e+00 -6.297974623e+00 +2.4423e-01 -3.0095e-01 +4.1173e-02
6 0 +9.525304242e+00 +9.525304242e+00 -7.414695758e+00 -7.414695758e+00 -4.7284e-02 -4.4142e-01 -6.0260e-02
18 0 +9.125711322e+00 +9.125711322e+00 -7.814288678e+00 -7.814288678e+00 -5.0829e-02 +2.2444e-01 +9.8797e-02
19 0 +6.462843527e+00 +6.462843527e+00 -1.047715647e+01 -1.047715647e+01 +4.6345e-01 -1.8818e-02 -1.6943e-01
21 0 +5.339221687e+00 +5.339221687e+00 -1.160077831e+01 -1.160077831e+01 +5.9185e-01 +7.0131e-02 +1.8027e-01
182 0 +4.416153999e+00 +4.416153999e+00 -1.252384600e+01 -1.252384600e+01 +1.4399e+00 +6.0299e-01 +1.3321e-01
191 0 +4.330045299e+00 +4.330045299e+00 -1.260995470e+01 -1.260995470e+01 +1.6625e+00 +1.5266e+00 +5.0899e-01
278 0 +3.342233367e+00 +3.342233367e+00 -1.359776663e+01 -1.359776663e+01 +1.5075e+00 +5.8491e-01 +1.2701e-01
319 0 +1.884037568e+00 +1.884037568e+00 -1.505596243e+01 -1.505596243e+01 +3.0301e+00 +2.4947e+00 -1.0511e+00
378 0 +1.627802211e+00 +1.627802211e+00 -1.531219779e+01 -1.531219779e+01 +2.6460e+00 +1.2303e+00 -5.6339e-01
429 0 +1.605030094e+00 +1.605030094e+00 -1.533496991e+01 -1.533496991e+01 +3.7422e+00 +2.6277e+00 -2.2225e+00
454 0 +1.543667615e+00 +1.543667615e+00 -1.539633239e+01 -1.539633239e+01 +3.6090e+00 +2.8452e+00 -1.8765e+00
464 0 +6.200860397e-01 +6.200860397e-01 -1.631991396e+01 -1.631991396e+01 +3.4123e+00 +2.4839e+00 -1.4258e+00
521 0 +4.924482191e-01 +4.924482191e-01 -1.644755178e+01 -1.644755178e+01 +3.5198e+00 +2.5821e+00 -1.2413e+00
543 0 +4.493388157e-01 +4.493388157e-01 -1.649066118e+01 -1.649066118e+01 +3.4802e+00 +2.6482e+00 -1.3144e+00
571 0 +1.346940508e-01 +1.346940508e-01 -1.680530595e+01 -1.680530595e+01 +3.5293e+00 +2.4474e+00 -1.4366e+00
720 0 +1.160436017e-01 +1.160436017e-01 -1.682395640e+01 -1.682395640e+01 +3.6850e+00 +2.5204e+00 -1.5185e+00
766 0 +9.094319704e-02 +9.094319704e-02 -1.684905680e+01 -1.684905680e+01 +3.6046e+00 +2.4696e+00 -1.4872e+00
773 0 +3.453590836e-02 +3.453590836e-02 -1.690546409e+01 -1.690546409e+01 +3.6259e+00 +2.4975e+00 -1.4969e+00
855 0 +3.386631972e-02 +3.386631972e-02 -1.690613368e+01 -1.690613368e+01 +3.6691e+00 +2.5596e+00 -1.5289e+00
861 0 +3.092607984e-02 +3.092607984e-02 -1.690907392e+01 -1.690907392e+01 +3.6590e+00 +2.5583e+00 -1.5216e+00
873 0 +2.019437843e-02 +2.019437843e-02 -1.691980562e+01 -1.691980562e+01 +3.6488e+00 +2.5529e+00 -1.5309e+00
901 0 +1.386642514e-02 +1.386642514e-02 -1.692613357e+01 -1.692613357e+01 +3.6499e+00 +2.5414e+00 -1.5249e+00
933 0 +6.404289349e-03 +6.404289349e-03 -1.693359571e+01 -1.693359571e+01 +3.6537e+00 +2.5509e+00 -1.5304e+00
954 0 +5.468761327e-03 +5.468761327e-03 -1.693453124e+01 -1.693453124e+01 +3.6539e+00 +2.5479e+00 -1.5285e+00
964 0 +5.318826926e-03 +5.318826926e-03 -1.693468117e+01 -1.693468117e+01 +3.6527e+00 +2.5504e+00 -1.5298e+00
968 0 +4.259628243e-03 +4.259628243e-03 -1.693574037e+01 -1.693574037e+01 +3.6521e+00 +2.5442e+00 -1.5262e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.881000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.368870554e+00 +7.368870554e+00 +2.617887055e+01 +2.617887055e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +5.324834226e+00 +5.324834226e+00 +2.413483423e+01 +2.413483423e+01 +1.8971e-01 +9.5134e-01 -1.9686e+00
6 0 +3.752945858e+00 +3.752945858e+00 +2.256294586e+01 +2.256294586e+01 -1.6297e-02 +9.4533e-01 -1.2724e+00
8 0 +2.781220852e+00 +2.781220852e+00 +2.159122085e+01 +2.159122085e+01 +4.1476e-01 +8.0454e-01 +1.7934e-01
17 0 +2.128279241e+00 +2.128279241e+00 +2.093827924e+01 +2.093827924e+01 +1.2231e-01 +1.2955e+00 -3.2608e-01
36 0 +1.782591630e+00 +1.782591630e+00 +2.059259163e+01 +2.059259163e+01 -1.0818e-01 +1.7518e+00 +3.0336e-01
